state,district,year,season,crop,area,production,yield
West Bengal,jalpaiguri,2005,rabi,khesari,493.0,412.0,0.8356997971602435
West Bengal,jalpaiguri,2005,rabi,linseed,721.0,188.0,0.260748959778086
West Bengal,jalpaiguri,2005,rabi,masoor,1530.0,541.0,0.3535947712418301
West Bengal,jalpaiguri,2005,rabi,moong(green gram),53.0,31.0,0.5849056603773585
West Bengal,jalpaiguri,2005,rabi,peas & beans (pulses),213.0,173.0,0.812206572769953
West Bengal,jalpaiguri,2005,rabi,rapeseed &mustard,8607.0,4753.0,0.552224933193912
West Bengal,jalpaiguri,2005,rabi,urad,650.0,406.0,0.6246153846153846
West Bengal,jalpaiguri,2005,rabi,wheat,18461.0,31817.0,1.7234711012404529
West Bengal,jalpaiguri,2005,summer,moong(green gram),137.0,76.0,0.5547445255474452
West Bengal,jalpaiguri,2005,summer,rice,19328.0,43279.0,2.2391866721854305
West Bengal,jalpaiguri,2005,whole year,arecanut,2856.0,5686.0,1.9908963585434174
West Bengal,jalpaiguri,2005,whole year,coconut,785.0,10943.0,13.940127388535032
West Bengal,jalpaiguri,2005,whole year,dry chillies,5417.0,5825.0,1.0753184419420343
West Bengal,jalpaiguri,2005,whole year,groundnut,927.0,1468.0,1.5836030204962244
West Bengal,jalpaiguri,2005,whole year,potato,25602.0,348555.0,13.61436606515116
West Bengal,jalpaiguri,2005,whole year,sesamum,1332.0,1079.0,0.81006006006006
West Bengal,jalpaiguri,2005,whole year,tobacco,481.0,327.0,0.6798336798336798
West Bengal,jalpaiguri,2005,whole year,turmeric,1345.0,2421.0,1.8
West Bengal,jalpaiguri,2005,winter,rice,183079.0,283881.0,1.5505929134417382
West Bengal,jalpaiguri,2006,autumn,rice,41163.0,53973.0,1.3112018074484366
West Bengal,jalpaiguri,2006,kharif,dry ginger,1307.0,2997.0,2.293037490436113
West Bengal,jalpaiguri,2006,kharif,jute,42359.0,446734.0,10.546377393234023
West Bengal,jalpaiguri,2006,kharif,maize,11680.0,23146.0,1.9816780821917808
West Bengal,jalpaiguri,2006,kharif,mesta,245.0,2519.0,10.281632653061225
West Bengal,jalpaiguri,2006,kharif,moong(green gram),50.0,23.0,0.46
West Bengal,jalpaiguri,2006,kharif,niger seed,1688.0,996.0,0.590047393364929
West Bengal,jalpaiguri,2006,kharif,ragi,270.0,240.0,0.8888888888888888
West Bengal,jalpaiguri,2006,kharif,small millets,45.0,31.0,0.6888888888888889
West Bengal,jalpaiguri,2006,kharif,sunflower,113.0,103.0,0.911504424778761
West Bengal,jalpaiguri,2006,kharif,urad,1136.0,454.0,0.3996478873239437
West Bengal,jalpaiguri,2006,rabi,arhar/tur,15.0,3.0,0.2
West Bengal,jalpaiguri,2006,rabi,barley,4.0,5.0,1.25
West Bengal,jalpaiguri,2006,rabi,gram,56.0,49.0,0.875
West Bengal,jalpaiguri,2006,rabi,horse-gram,54.0,31.0,0.5740740740740741
West Bengal,jalpaiguri,2006,rabi,khesari,452.0,332.0,0.7345132743362832
West Bengal,jalpaiguri,2006,rabi,linseed,734.0,160.0,0.21798365122615804
West Bengal,jalpaiguri,2006,rabi,masoor,1327.0,514.0,0.3873398643556895
West Bengal,jalpaiguri,2006,rabi,moong(green gram),51.0,30.0,0.5882352941176471
West Bengal,jalpaiguri,2006,rabi,peas & beans (pulses),192.0,131.0,0.6822916666666666
West Bengal,jalpaiguri,2006,rabi,rapeseed &mustard,8712.0,3479.0,0.3993342516069789
West Bengal,jalpaiguri,2006,rabi,safflower,30.0,9.0,0.3
West Bengal,jalpaiguri,2006,rabi,urad,650.0,414.0,0.6369230769230769
West Bengal,jalpaiguri,2006,rabi,wheat,16112.0,33116.0,2.0553624627606752
West Bengal,jalpaiguri,2006,summer,moong(green gram),187.0,126.0,0.6737967914438503
West Bengal,jalpaiguri,2006,summer,rice,18314.0,42983.0,2.347002293327509
West Bengal,jalpaiguri,2006,whole year,arecanut,2775.0,6299.0,2.26990990990991
West Bengal,jalpaiguri,2006,whole year,dry chillies,5417.0,5825.0,1.0753184419420343
West Bengal,jalpaiguri,2006,whole year,groundnut,1048.0,1780.0,1.6984732824427482
West Bengal,jalpaiguri,2006,whole year,potato,33699.0,574188.0,17.03872518472358
West Bengal,jalpaiguri,2006,whole year,sesamum,1423.0,1246.0,0.8756148981026002
West Bengal,jalpaiguri,2006,whole year,tobacco,406.0,229.0,0.5640394088669951
West Bengal,jalpaiguri,2006,whole year,turmeric,1345.0,2421.0,1.8
West Bengal,jalpaiguri,2006,winter,rice,170203.0,322001.0,1.8918644207211388
West Bengal,jalpaiguri,2007,autumn,rice,40957.0,56630.0,1.3826696291232268
West Bengal,jalpaiguri,2007,autumn,sesamum,76.0,46.0,0.6052631578947368
West Bengal,jalpaiguri,2007,kharif,dry ginger,1356.0,3174.0,2.34070796460177
West Bengal,jalpaiguri,2007,kharif,garlic,64.0,669.0,10.453125
West Bengal,jalpaiguri,2007,kharif,jute,41166.0,518822.0,12.603167662634213
West Bengal,jalpaiguri,2007,kharif,maize,3835.0,7721.0,2.013298565840939
West Bengal,jalpaiguri,2007,kharif,mesta,241.0,2019.0,8.377593360995851
West Bengal,jalpaiguri,2007,kharif,moong(green gram),68.0,44.0,0.6470588235294118
West Bengal,jalpaiguri,2007,kharif,niger seed,1573.0,963.0,0.6122059758423395
West Bengal,jalpaiguri,2007,kharif,ragi,270.0,240.0,0.8888888888888888
West Bengal,jalpaiguri,2007,kharif,small millets,45.0,31.0,0.6888888888888889
West Bengal,jalpaiguri,2007,kharif,sunflower,94.0,108.0,1.148936170212766
West Bengal,jalpaiguri,2007,kharif,urad,1044.0,326.0,0.31226053639846746
West Bengal,jalpaiguri,2007,rabi,arhar/tur,17.0,15.0,0.8823529411764706
West Bengal,jalpaiguri,2007,rabi,barley,4.0,6.0,1.5
West Bengal,jalpaiguri,2007,rabi,gram,61.0,58.0,0.9508196721311475
West Bengal,jalpaiguri,2007,rabi,groundnut,2079.0,3254.0,1.5651755651755652
West Bengal,jalpaiguri,2007,rabi,horse-gram,54.0,31.0,0.5740740740740741
West Bengal,jalpaiguri,2007,rabi,khesari,486.0,370.0,0.7613168724279835
West Bengal,jalpaiguri,2007,rabi,linseed,808.0,191.0,0.23638613861386137
West Bengal,jalpaiguri,2007,rabi,maize,45.0,152.0,3.3777777777777778
West Bengal,jalpaiguri,2007,rabi,masoor,1383.0,622.0,0.4497469269703543
West Bengal,jalpaiguri,2007,rabi,moong(green gram),51.0,30.0,0.5882352941176471
West Bengal,jalpaiguri,2007,rabi,peas & beans (pulses),166.0,128.0,0.7710843373493976
West Bengal,jalpaiguri,2007,rabi,rapeseed &mustard,9088.0,6039.0,0.6645026408450704
West Bengal,jalpaiguri,2007,rabi,safflower,80.0,67.0,0.8375
West Bengal,jalpaiguri,2007,rabi,urad,650.0,414.0,0.6369230769230769
West Bengal,jalpaiguri,2007,rabi,wheat,16811.0,39160.0,2.3294271607875796
West Bengal,jalpaiguri,2007,summer,groundnut,827.0,1386.0,1.675937122128174
West Bengal,jalpaiguri,2007,summer,maize,7855.0,17493.0,2.2269891788669636
West Bengal,jalpaiguri,2007,summer,moong(green gram),167.0,124.0,0.7425149700598802
West Bengal,jalpaiguri,2007,summer,rice,17969.0,41142.0,2.2896098836885748
West Bengal,jalpaiguri,2007,summer,sesamum,1198.0,1061.0,0.8856427378964942
West Bengal,jalpaiguri,2007,whole year,arecanut,2810.0,6399.0,2.277224199288256
West Bengal,jalpaiguri,2007,whole year,dry chillies,5440.0,3999.0,0.7351102941176471
West Bengal,jalpaiguri,2007,whole year,potato,32507.0,905789.0,27.864429199864645
West Bengal,jalpaiguri,2007,whole year,tobacco,406.0,229.0,0.5640394088669951
West Bengal,jalpaiguri,2007,whole year,turmeric,1395.0,2971.0,2.129749103942652
West Bengal,jalpaiguri,2007,winter,rice,177129.0,274661.0,1.5506269442045064
West Bengal,jalpaiguri,2007,winter,sesamum,110.0,66.0,0.6
West Bengal,jalpaiguri,2008,autumn,maize,3843.0,12966.0,3.3739266198282594
West Bengal,jalpaiguri,2008,autumn,ragi,270.0,240.0,0.8888888888888888
West Bengal,jalpaiguri,2008,autumn,rice,37341.0,54816.0,1.4679842532337108
West Bengal,jalpaiguri,2008,autumn,sesamum,76.0,46.0,0.6052631578947368
West Bengal,jalpaiguri,2008,kharif,dry ginger,1459.0,3374.0,2.3125428375599726
West Bengal,jalpaiguri,2008,kharif,jute,39871.0,521253.0,13.073486995560684
West Bengal,jalpaiguri,2008,kharif,mesta,214.0,2329.0,10.883177570093459
West Bengal,jalpaiguri,2008,kharif,moong(green gram),68.0,44.0,0.6470588235294118
West Bengal,jalpaiguri,2008,kharif,niger seed,1636.0,982.0,0.6002444987775061
West Bengal,jalpaiguri,2008,kharif,small millets,45.0,31.0,0.6888888888888889
West Bengal,jalpaiguri,2008,kharif,sunflower,107.0,105.0,0.9813084112149533
West Bengal,jalpaiguri,2008,kharif,urad,1040.0,499.0,0.4798076923076923
West Bengal,jalpaiguri,2008,rabi,arhar/tur,18.0,14.0,0.7777777777777778
West Bengal,jalpaiguri,2008,rabi,gram,65.0,56.0,0.8615384615384616
West Bengal,jalpaiguri,2008,rabi,groundnut,1069.0,1688.0,1.579045837231057
West Bengal,jalpaiguri,2008,rabi,horse-gram,55.0,31.0,0.5636363636363636
West Bengal,jalpaiguri,2008,rabi,khesari,470.0,330.0,0.7021276595744681
West Bengal,jalpaiguri,2008,rabi,linseed,824.0,211.0,0.25606796116504854
West Bengal,jalpaiguri,2008,rabi,maize,45.0,152.0,3.3777777777777778
West Bengal,jalpaiguri,2008,rabi,masoor,1320.0,520.0,0.3939393939393939
West Bengal,jalpaiguri,2008,rabi,moong(green gram),52.0,30.0,0.5769230769230769
West Bengal,jalpaiguri,2008,rabi,peas & beans (pulses),284.0,167.0,0.5880281690140845
West Bengal,jalpaiguri,2008,rabi,rapeseed &mustard,9880.0,5074.0,0.5135627530364373
West Bengal,jalpaiguri,2008,rabi,safflower,55.0,38.0,0.6909090909090909
West Bengal,jalpaiguri,2008,rabi,urad,650.0,411.0,0.6323076923076923
West Bengal,jalpaiguri,2008,rabi,wheat,15887.0,33136.0,2.0857304714546485
West Bengal,jalpaiguri,2008,summer,groundnut,558.0,941.0,1.6863799283154122
West Bengal,jalpaiguri,2008,summer,maize,7908.0,15966.0,2.01896813353566
West Bengal,jalpaiguri,2008,summer,moong(green gram),174.0,111.0,0.6379310344827587
West Bengal,jalpaiguri,2008,summer,rice,18730.0,34746.0,1.8550987720234917
West Bengal,jalpaiguri,2008,summer,sesamum,1175.0,800.0,0.6808510638297872
West Bengal,jalpaiguri,2008,whole year,arecanut,2825.0,6289.0,2.2261946902654866
West Bengal,jalpaiguri,2008,whole year,coconut,798.0,11538.0,14.458646616541353
West Bengal,jalpaiguri,2008,whole year,dry chillies,5444.0,5455.0,1.0020205731080087
West Bengal,jalpaiguri,2008,whole year,potato,30087.0,506684.0,16.840628843021904
West Bengal,jalpaiguri,2008,whole year,tobacco,417.0,242.0,0.580335731414868
West Bengal,jalpaiguri,2008,whole year,turmeric,1456.0,3101.0,2.1298076923076925
West Bengal,jalpaiguri,2008,winter,rice,179331.0,301641.0,1.6820348963648226
West Bengal,jalpaiguri,2008,winter,sesamum,110.0,66.0,0.6
West Bengal,jalpaiguri,2009,autumn,maize,3857.0,7323.0,1.8986258750324085
West Bengal,jalpaiguri,2009,autumn,ragi,270.0,240.0,0.8888888888888888
West Bengal,jalpaiguri,2009,autumn,rice,34634.0,51289.0,1.4808858347288791
West Bengal,jalpaiguri,2009,autumn,sesamum,76.0,46.0,0.6052631578947368
West Bengal,jalpaiguri,2009,kharif,jute,39296.0,515442.0,13.116907573289902
West Bengal,jalpaiguri,2009,kharif,mesta,229.0,2497.0,10.903930131004367
West Bengal,jalpaiguri,2009,kharif,moong(green gram),62.0,37.0,0.5967741935483871
West Bengal,jalpaiguri,2009,kharif,niger seed,1484.0,904.0,0.6091644204851752
West Bengal,jalpaiguri,2009,kharif,small millets,45.0,31.0,0.6888888888888889
West Bengal,jalpaiguri,2009,kharif,sunflower,7.0,10.0,1.4285714285714286
West Bengal,jalpaiguri,2009,kharif,urad,1040.0,498.0,0.47884615384615387
West Bengal,jalpaiguri,2009,rabi,arhar/tur,12.0,13.0,1.0833333333333333
West Bengal,jalpaiguri,2009,rabi,barley,13.0,15.0,1.1538461538461537
West Bengal,jalpaiguri,2009,rabi,gram,51.0,74.0,1.4509803921568627
West Bengal,jalpaiguri,2009,rabi,groundnut,205.0,203.0,0.9902439024390244
West Bengal,jalpaiguri,2009,rabi,horse-gram,43.0,24.0,0.5581395348837209
West Bengal,jalpaiguri,2009,rabi,khesari,482.0,198.0,0.4107883817427386
West Bengal,jalpaiguri,2009,rabi,linseed,847.0,235.0,0.27744982290436837
West Bengal,jalpaiguri,2009,rabi,maize,45.0,152.0,3.3777777777777778
West Bengal,jalpaiguri,2009,rabi,masoor,1307.0,469.0,0.3588370313695486
West Bengal,jalpaiguri,2009,rabi,moong(green gram),238.0,126.0,0.5294117647058824
West Bengal,jalpaiguri,2009,rabi,peas & beans (pulses),308.0,215.0,0.698051948051948
West Bengal,jalpaiguri,2009,rabi,potato,32326.0,904993.0,27.995823795087546
West Bengal,jalpaiguri,2009,rabi,rapeseed &mustard,10675.0,6368.0,0.5965339578454333
West Bengal,jalpaiguri,2009,rabi,urad,724.0,471.0,0.6505524861878453
West Bengal,jalpaiguri,2009,rabi,wheat,15992.0,36282.0,2.268759379689845
West Bengal,jalpaiguri,2009,summer,groundnut,603.0,1015.0,1.6832504145936982
West Bengal,jalpaiguri,2009,summer,maize,7899.0,16225.0,2.0540574756298264
West Bengal,jalpaiguri,2009,summer,moong(green gram),184.0,156.0,0.8478260869565217
West Bengal,jalpaiguri,2009,summer,rice,18154.0,44840.0,2.469979067974
West Bengal,jalpaiguri,2009,summer,sesamum,1213.0,834.0,0.6875515251442704
West Bengal,jalpaiguri,2009,whole year,sugarcane,110.0,10857.0,98.7
West Bengal,jalpaiguri,2009,whole year,tobacco,739.0,1117.0,1.5115020297699595
West Bengal,jalpaiguri,2009,winter,rice,174718.0,339125.0,1.9409849013839444
West Bengal,jalpaiguri,2009,winter,sesamum,110.0,66.0,0.6
West Bengal,jalpaiguri,2010,autumn,groundnut,10.0,14.0,1.4
West Bengal,jalpaiguri,2010,autumn,maize,3889.0,12915.0,3.320905116996657
West Bengal,jalpaiguri,2010,autumn,ragi,141.0,119.0,0.8439716312056738
West Bengal,jalpaiguri,2010,autumn,rice,30782.0,57398.0,1.8646611656162693
West Bengal,jalpaiguri,2010,autumn,sesamum,160.0,113.0,0.70625
West Bengal,jalpaiguri,2010,kharif,horse-gram,51.0,29.0,0.5686274509803921
West Bengal,jalpaiguri,2010,kharif,jute,40021.0,482755.0,12.062542165363185
West Bengal,jalpaiguri,2010,kharif,mesta,240.0,2892.0,12.05
West Bengal,jalpaiguri,2010,kharif,moong(green gram),66.0,42.0,0.6363636363636364
West Bengal,jalpaiguri,2010,kharif,niger seed,1355.0,841.0,0.6206642066420665
West Bengal,jalpaiguri,2010,kharif,sunflower,75.0,111.0,1.48
West Bengal,jalpaiguri,2010,kharif,urad,1066.0,606.0,0.5684803001876173
West Bengal,jalpaiguri,2010,rabi,arhar/tur,10.0,11.0,1.1
West Bengal,jalpaiguri,2010,rabi,barley,15.0,20.0,1.3333333333333333
West Bengal,jalpaiguri,2010,rabi,gram,40.0,35.0,0.875
West Bengal,jalpaiguri,2010,rabi,groundnut,1572.0,2690.0,1.7111959287531806
West Bengal,jalpaiguri,2010,rabi,khesari,407.0,380.0,0.9336609336609336
West Bengal,jalpaiguri,2010,rabi,linseed,963.0,293.0,0.304257528556594
West Bengal,jalpaiguri,2010,rabi,maize,350.0,1229.0,3.5114285714285716
West Bengal,jalpaiguri,2010,rabi,masoor,1393.0,548.0,0.39339554917444364
West Bengal,jalpaiguri,2010,rabi,moong(green gram),114.0,62.0,0.543859649122807
West Bengal,jalpaiguri,2010,rabi,peas & beans (pulses),295.0,358.0,1.2135593220338983
West Bengal,jalpaiguri,2010,rabi,potato,31698.0,733521.0,23.140923717584705
West Bengal,jalpaiguri,2010,rabi,rapeseed &mustard,10324.0,6460.0,0.625726462611391
West Bengal,jalpaiguri,2010,rabi,safflower,60.0,77.0,1.2833333333333334
West Bengal,jalpaiguri,2010,rabi,small millets,30.0,15.0,0.5
West Bengal,jalpaiguri,2010,rabi,urad,675.0,432.0,0.64
West Bengal,jalpaiguri,2010,rabi,wheat,18045.0,41523.0,2.3010806317539485
West Bengal,jalpaiguri,2010,summer,groundnut,3862.0,7531.0,1.9500258933195236
West Bengal,jalpaiguri,2010,summer,maize,8612.0,27007.0,3.1359730608453322
West Bengal,jalpaiguri,2010,summer,moong(green gram),220.0,169.0,0.7681818181818182
West Bengal,jalpaiguri,2010,summer,rice,17314.0,37193.0,2.1481460090100497
West Bengal,jalpaiguri,2010,summer,sesamum,1177.0,794.0,0.6745964316057774
West Bengal,jalpaiguri,2010,whole year,sugarcane,161.0,15927.0,98.92546583850931
West Bengal,jalpaiguri,2010,whole year,tobacco,600.0,640.0,1.0666666666666667
West Bengal,jalpaiguri,2010,winter,rice,176016.0,399148.0,2.2676802108899192
West Bengal,jalpaiguri,2010,winter,sesamum,118.0,75.0,0.635593220338983
West Bengal,jalpaiguri,2011,autumn,groundnut,10.0,14.0,1.4
West Bengal,jalpaiguri,2011,autumn,maize,3907.0,8014.0,2.0511901714870744
West Bengal,jalpaiguri,2011,autumn,ragi,227.0,200.0,0.8810572687224669
West Bengal,jalpaiguri,2011,autumn,rice,29852.0,55243.0,1.8505627763633927
West Bengal,jalpaiguri,2011,autumn,sesamum,104.0,68.0,0.6538461538461539
West Bengal,jalpaiguri,2011,kharif,horse-gram,80.0,49.0,0.6125
West Bengal,jalpaiguri,2011,kharif,jute,35685.0,447188.0,12.531539862687403
West Bengal,jalpaiguri,2011,kharif,mesta,279.0,2902.0,10.401433691756273
West Bengal,jalpaiguri,2011,kharif,moong(green gram),65.0,41.0,0.6307692307692307
West Bengal,jalpaiguri,2011,kharif,niger seed,1284.0,724.0,0.5638629283489096
West Bengal,jalpaiguri,2011,kharif,sunflower,42.0,46.0,1.0952380952380953
West Bengal,jalpaiguri,2011,kharif,urad,1094.0,530.0,0.4844606946983547
West Bengal,jalpaiguri,2011,rabi,arhar/tur,10.0,4.0,0.4
West Bengal,jalpaiguri,2011,rabi,barley,5.0,7.0,1.4
West Bengal,jalpaiguri,2011,rabi,gram,94.0,102.0,1.0851063829787233
West Bengal,jalpaiguri,2011,rabi,groundnut,521.0,916.0,1.7581573896353166
West Bengal,jalpaiguri,2011,rabi,khesari,518.0,369.0,0.7123552123552124
West Bengal,jalpaiguri,2011,rabi,linseed,798.0,245.0,0.30701754385964913
West Bengal,jalpaiguri,2011,rabi,maize,450.0,1494.0,3.32
West Bengal,jalpaiguri,2011,rabi,masoor,1590.0,598.0,0.37610062893081764
West Bengal,jalpaiguri,2011,rabi,moong(green gram),230.0,138.0,0.6
West Bengal,jalpaiguri,2011,rabi,peas & beans (pulses),160.0,120.0,0.75
West Bengal,jalpaiguri,2011,rabi,potato,31883.0,845880.0,26.530753065897187
West Bengal,jalpaiguri,2011,rabi,rapeseed &mustard,10030.0,6516.0,0.6496510468594218
West Bengal,jalpaiguri,2011,rabi,small millets,25.0,13.0,0.52
West Bengal,jalpaiguri,2011,rabi,urad,308.0,211.0,0.685064935064935
West Bengal,jalpaiguri,2011,rabi,wheat,17138.0,42711.0,2.492181117983429
West Bengal,jalpaiguri,2011,summer,groundnut,3952.0,6145.0,1.5549089068825912
West Bengal,jalpaiguri,2011,summer,maize,9141.0,24946.0,2.7290230828136965
West Bengal,jalpaiguri,2011,summer,moong(green gram),199.0,142.0,0.7135678391959799
West Bengal,jalpaiguri,2011,summer,rice,16929.0,34497.0,2.037745879851143
West Bengal,jalpaiguri,2011,summer,sesamum,1358.0,757.0,0.5574374079528719
West Bengal,jalpaiguri,2011,whole year,tobacco,490.0,847.0,1.7285714285714286
West Bengal,jalpaiguri,2011,winter,rice,177843.0,379914.0,2.136232519694337
West Bengal,jalpaiguri,2011,winter,sesamum,113.0,69.0,0.6106194690265486
West Bengal,jalpaiguri,2012,autumn,groundnut,10.0,14.0,1.4
West Bengal,jalpaiguri,2012,autumn,maize,3590.0,6360.0,1.7715877437325904
West Bengal,jalpaiguri,2012,autumn,ragi,217.0,186.0,0.8571428571428571
West Bengal,jalpaiguri,2012,autumn,rice,29132.0,54999.0,1.887923932445421
West Bengal,jalpaiguri,2012,autumn,sesamum,113.0,75.0,0.6637168141592921
West Bengal,jalpaiguri,2012,kharif,horse-gram,58.0,34.0,0.5862068965517241
West Bengal,jalpaiguri,2012,kharif,jute,35076.0,437309.0,12.467470635192154
West Bengal,jalpaiguri,2012,kharif,mesta,266.0,2728.0,10.25563909774436
West Bengal,jalpaiguri,2012,kharif,moong(green gram),64.0,40.0,0.625
West Bengal,jalpaiguri,2012,kharif,niger seed,1374.0,823.0,0.598981077147016
West Bengal,jalpaiguri,2012,kharif,sunflower,56.0,90.0,1.6071428571428572
West Bengal,jalpaiguri,2012,kharif,urad,1346.0,672.0,0.49925705794947994
West Bengal,jalpaiguri,2012,rabi,arhar/tur,51.0,69.0,1.3529411764705883
West Bengal,jalpaiguri,2012,rabi,barley,11.0,14.0,1.2727272727272727
West Bengal,jalpaiguri,2012,rabi,gram,86.0,120.0,1.3953488372093024
West Bengal,jalpaiguri,2012,rabi,groundnut,902.0,1544.0,1.711751662971175
West Bengal,jalpaiguri,2012,rabi,khesari,403.0,371.0,0.9205955334987593
West Bengal,jalpaiguri,2012,rabi,linseed,742.0,212.0,0.2857142857142857
West Bengal,jalpaiguri,2012,rabi,maize,550.0,4180.0,7.6
West Bengal,jalpaiguri,2012,rabi,masoor,1584.0,809.0,0.5107323232323232
West Bengal,jalpaiguri,2012,rabi,moong(green gram),234.0,132.0,0.5641025641025641
West Bengal,jalpaiguri,2012,rabi,peas & beans (pulses),177.0,149.0,0.8418079096045198
West Bengal,jalpaiguri,2012,rabi,potato,33646.0,1050220.0,31.21381442073352
West Bengal,jalpaiguri,2012,rabi,rapeseed &mustard,9765.0,6661.0,0.6821300563236047
West Bengal,jalpaiguri,2012,rabi,safflower,60.0,77.0,1.2833333333333334
West Bengal,jalpaiguri,2012,rabi,small millets,25.0,13.0,0.52
West Bengal,jalpaiguri,2012,rabi,urad,569.0,371.0,0.6520210896309314
West Bengal,jalpaiguri,2012,rabi,wheat,17414.0,38889.0,2.2332031698633283
West Bengal,jalpaiguri,2012,summer,groundnut,3371.0,7048.0,2.0907742509641056
West Bengal,jalpaiguri,2012,summer,maize,8551.0,22729.0,2.658051689860835
West Bengal,jalpaiguri,2012,summer,moong(green gram),187.0,147.0,0.786096256684492
West Bengal,jalpaiguri,2012,summer,rice,19013.0,54174.0,2.849313627518014
West Bengal,jalpaiguri,2012,summer,sesamum,1120.0,908.0,0.8107142857142857
West Bengal,jalpaiguri,2012,whole year,tobacco,650.0,923.0,1.42
West Bengal,jalpaiguri,2012,winter,rice,179979.0,383707.0,2.1319542835553036
West Bengal,jalpaiguri,2012,winter,sesamum,114.0,70.0,0.6140350877192983
West Bengal,jalpaiguri,2013,autumn,groundnut,110.0,157.0,1.4272727272727272
West Bengal,jalpaiguri,2013,autumn,maize,3535.0,15989.0,4.523055162659123
West Bengal,jalpaiguri,2013,autumn,rice,29424.0,57673.0,1.9600666122892876
